method,eta,batch_mode,seed,mean_lastN_train,mean_lastN_val,N,all_nan
momentum,3.1622776601683795e-05,full,1337,0.13651338429985388,0.16542349507903487,50,False
momentum,3.1622776601683795e-05,full,31415,0.14423381635605023,0.16642054574209136,50,False
momentum,3.1622776601683795e-05,sgd,42,0.09278511354173131,0.11520949112151584,50,False
momentum,3.1622776601683795e-05,sgd,1337,0.07785092930762662,0.09534826582078092,50,False
momentum,3.1622776601683795e-05,sgd,31415,0.10003296790569528,0.11425081460947713,50,False
momentum,5.623413251903491e-05,full,42,0.13568667664109618,0.1651280089093803,50,False
momentum,5.623413251903491e-05,full,1337,0.13574829315449463,0.16453785597542686,50,False
momentum,5.623413251903491e-05,full,31415,0.14364857561085304,0.16574790261045397,50,False
momentum,5.623413251903491e-05,sgd,42,0.0592751189875749,0.07492205152800313,50,False
momentum,5.623413251903491e-05,sgd,1337,0.039428690790082176,0.04826040222611001,50,False
momentum,5.623413251903491e-05,sgd,31415,0.06521509456738755,0.07360197154542975,50,False
momentum,0.0001,full,42,0.13471388439002493,0.16399117720876838,50,False
momentum,0.0001,full,1337,0.1344226727591528,0.16299209857991673,50,False
momentum,0.0001,full,31415,0.14262285624245444,0.1645667951751344,50,False
momentum,0.0001,sgd,42,0.025046607724802997,0.0320245128573466,50,False
momentum,0.0001,sgd,1337,0.01980385459639518,0.02192570348711563,50,False
momentum,0.0001,sgd,31415,0.02678530193261441,0.028190095259477924,50,False
momentum,0.00017782794100389227,full,42,0.13286898311099452,0.16182424599990516,50,False
momentum,0.00017782794100389227,full,1337,0.13288710929654454,0.16117761975202838,50,False
momentum,0.00017782794100389227,full,31415,0.1408001269839157,0.16249206990230622,50,False
momentum,0.00017782794100389227,sgd,42,0.014480823906708977,0.01876663469521013,50,False
momentum,0.00017782794100389227,sgd,1337,0.01224497060972802,0.01069077151524524,50,False
momentum,0.00017782794100389227,sgd,31415,0.020936482447960664,0.02267874016449891,50,False
momentum,0.00031622776601683794,full,42,0.12971058396391852,0.15811980872377984,50,False
momentum,0.00031622776601683794,full,1337,0.12960008714369756,0.15726704546622594,50,False
momentum,0.00031622776601683794,full,31415,0.13764740551516447,0.1587819874030857,50,False
momentum,0.00031622776601683794,sgd,42,0.007834988921540964,0.007284193532489004,50,False
momentum,0.00031622776601683794,sgd,1337,0.008781346033444262,0.007544654706346682,50,False
momentum,0.00031622776601683794,sgd,31415,0.016085396903724614,0.02062831681754773,50,False
momentum,0.0005623413251903491,full,42,0.12498463022614553,0.15255979391545993,50,False
momentum,0.0005623413251903491,full,1337,0.12402481549272058,0.15064800782637117,50,False
momentum,0.0005623413251903491,full,31415,0.13129681904014157,0.1512974646194694,50,False
momentum,0.0005623413251903491,sgd,42,0.004650642862170972,0.0055400746471039085,50,False
momentum,0.0005623413251903491,sgd,1337,0.007971215683926256,0.00604785256338936,50,False
momentum,0.0005623413251903491,sgd,31415,0.006699021718514937,0.009368872138269417,50,False
momentum,0.001,full,42,0.11880980966596803,0.1454317483683878,50,False
momentum,0.001,full,1337,0.1147267224493321,0.13959791345820083,50,False
momentum,0.001,full,31415,0.12132987628240115,0.13956394398455865,50,False
momentum,0.001,sgd,42,0.0014959251990494648,0.002441047088783239,50,False
momentum,0.001,sgd,1337,0.001440360248164741,0.0011880863537501135,50,False
momentum,0.001,sgd,31415,0.0028369502091111338,0.003739549673987238,50,False
momentum,0.0017782794100389228,full,42,0.10694888283043491,0.13165012533967688,50,False
momentum,0.0017782794100389228,full,1337,0.09979491953254632,0.12199930243100836,50,False
momentum,0.0017782794100389228,full,31415,0.1042970792918975,0.11971068704280735,50,False
momentum,0.0017782794100389228,sgd,42,0.0012096941772270584,0.0024470024595684343,50,False
momentum,0.0017782794100389228,sgd,1337,0.0010303457257084129,0.0011719536192565784,50,False
momentum,0.0017782794100389228,sgd,31415,0.001189848013018213,0.0019110462872431637,50,False
momentum,0.0031622776601683794,full,42,0.08900092694307879,0.1105852403890061,50,False
momentum,0.0031622776601683794,full,1337,0.0797845626638024,0.09800354817299027,50,False
momentum,0.0031622776601683794,full,31415,0.0747772000569878,0.08565662349728394,50,False
momentum,0.0031622776601683794,sgd,42,0.0010101627474827066,0.0017058185179387921,50,False
momentum,0.0031622776601683794,sgd,1337,0.0015428698960594058,0.002195617174312529,50,False
momentum,0.0031622776601683794,sgd,31415,0.0016347138756981337,0.0029502000794305646,50,False
momentum,0.005623413251903491,full,42,0.06348475102361997,0.08016329816608442,50,False
momentum,0.005623413251903491,full,1337,0.06484059760471736,0.07979121350935625,50,False
momentum,0.005623413251903491,full,31415,0.030571409562704623,0.035769447874170496,50,False
momentum,0.005623413251903491,sgd,42,0.0010636757652224265,0.0015075195637529277,50,False
momentum,0.005623413251903491,sgd,1337,0.0011441399496122046,0.0009056148809050726,50,False
momentum,0.005623413251903491,sgd,31415,0.0010837228766339595,0.0017554497424632322,50,False
momentum,0.01,full,42,0.04413757264237575,0.05665871488785356,50,False
momentum,0.01,full,1337,0.044956482663384714,0.05488969341357459,50,False
momentum,0.01,full,31415,0.014265282980044678,0.01654944942205149,50,False
momentum,0.01,sgd,42,0.0011068723135528695,0.0013856278449528479,50,False
momentum,0.01,sgd,1337,0.001685164485192879,0.0013641004827825024,50,False
momentum,0.01,sgd,31415,0.0011745677196397827,0.0016404394155187124,50,False
momentum,0.01778279410038923,full,42,0.018443877759478963,0.01982158165247033,50,False
momentum,0.01778279410038923,full,1337,0.0074073840002135535,0.008264125219406043,50,False
momentum,0.01778279410038923,full,31415,0.008923522857958294,0.008660841932222836,50,False
momentum,0.03162277660168379,full,42,0.013065390526811403,0.014780692828854554,50,False
momentum,0.03162277660168379,full,1337,6.611001996573802e+20,4.6340216502113036e+20,50,False
momentum,0.03162277660168379,full,31415,4.954689641679503e+16,4.576897982489336e+16,50,False
momentum,0.05623413251903491,full,42,4.7995346043612456e+16,4.651950860261872e+16,50,False
momentum,0.05623413251903491,full,1337,1.925759078124393e+16,1.6860475157302024e+16,50,False
momentum,0.05623413251903491,full,31415,1.5469958490083975e+22,1.4297253743082477e+22,50,False
momentum,0.1,full,42,4.599120220000184e+18,2.734256681302079e+18,50,False
momentum,0.1,full,1337,1.3026980382966902e+16,9007504814908996.0,50,False
momentum,0.1,full,31415,3.293262441748156e+17,3.0072452545139904e+17,50,False
momentum,0.1778279410038923,full,42,2.762768088221128e+24,2.6790230984937866e+24,50,False
momentum,0.1778279410038923,full,1337,1.706659179808931e+16,1.498675892783502e+16,50,False
momentum,0.1778279410038923,full,31415,1.2973620033103302e+16,1.1989789633848274e+16,50,False
momentum,0.31622776601683794,full,42,7.816499829391295e+17,7.579519180884959e+17,50,False
momentum,0.31622776601683794,full,1337,4.8043672375682464e+17,4.218854047568768e+17,50,False
momentum,0.31622776601683794,full,31415,6.539354268178822e+17,6.043400097317263e+17,50,False
momentum,0.5623413251903491,full,42,3.0487628598346408e+19,2.956122132469837e+19,50,False
momentum,0.5623413251903491,full,1337,4.072034956341257e+19,3.5754918135990043e+19,50,False
momentum,0.5623413251903491,full,31415,7.761392670444963e+19,7.1721287504239305e+19,50,False
momentum,1.0,full,42,2.8285544839061433e+21,2.742835153356463e+21,50,False
momentum,1.0,full,1337,3.4814619377703416e+21,3.057228785793762e+21,50,False
momentum,1.0,full,31415,5.35296089423435e+21,4.94717950879247e+21,50,False
rmsprop,1e-08,full,42,2.2521107857303746,1.9180608295804626,50,False
rmsprop,1e-08,full,1337,2.9608428853814384,2.4171695321494298,50,False
rmsprop,1e-08,full,31415,2.295033438492166,2.0586024612294205,50,False
rmsprop,1e-08,sgd,42,2.1642912112262267,1.8483941277094074,50,False
rmsprop,1e-08,sgd,1337,2.851861315867975,2.329625291513232,50,False
rmsprop,1e-08,sgd,31415,2.2220738301252876,1.994787812094363,50,False
rmsprop,1.7782794100389228e-08,full,42,2.2467873756882972,1.9138386371594935,50,False
rmsprop,1.7782794100389228e-08,full,1337,2.954203326304039,2.4118337600648276,50,False
rmsprop,1.7782794100389228e-08,full,31415,2.2904619728868374,2.054648091201586,50,False
rmsprop,1.7782794100389228e-08,sgd,42,2.092353151040175,1.7912827278839114,50,False
rmsprop,1.7782794100389228e-08,sgd,1337,2.7623373670293057,2.257722500030182,50,False
rmsprop,1.7782794100389228e-08,sgd,31415,2.1617890752680564,1.9420937364190494,50,False
rmsprop,3.162277660168379e-08,full,42,2.237339394008376,1.906344653813628,50,False
rmsprop,3.162277660168379e-08,full,1337,2.9424173445512736,2.402362326360454,50,False
rmsprop,3.162277660168379e-08,full,31415,2.282345423561929,2.047627006200711,50,False
rmsprop,3.162277660168379e-08,sgd,42,1.9681778404813735,1.69260104352903,50,False
rmsprop,3.162277660168379e-08,sgd,1337,2.6073172561694036,2.1332455566878297,50,False
rmsprop,3.162277660168379e-08,sgd,31415,2.056906656702287,1.8503975555823242,50,False
rmsprop,5.6234132519034905e-08,full,42,2.2205968185527354,1.8930633184824663,50,False
rmsprop,5.6234132519034905e-08,full,1337,2.921524978627003,2.38557339017785,50,False
rmsprop,5.6234132519034905e-08,full,31415,2.267952385297964,2.035175988434335,50,False
rmsprop,5.6234132519034905e-08,sgd,42,1.7591440738338773,1.5261549656849547,50,False
rmsprop,5.6234132519034905e-08,sgd,1337,2.3447273693251027,1.9224861320936788,50,False
rmsprop,5.6234132519034905e-08,sgd,31415,1.877715730749304,1.6936710669562802,50,False
rmsprop,1e-07,full,42,2.1910089769004575,1.8695878000915525,50,False
rmsprop,1e-07,full,1337,2.8845823019524826,2.3558883162816926,50,False
rmsprop,1e-07,full,31415,2.242485450366716,2.013143467674495,50,False
rmsprop,1e-07,sgd,42,1.4245749831067474,1.2585468476760675,50,False
rmsprop,1e-07,sgd,1337,1.9183830614685216,1.580589017578711,50,False
rmsprop,1e-07,sgd,31415,1.582153814385008,1.4349540212328298,50,False
rmsprop,1.7782794100389227e-07,full,42,2.138978429330939,1.8282916015427375,50,False
rmsprop,1.7782794100389227e-07,full,1337,2.819550202739716,2.3036377283920637,50,False
rmsprop,1.7782794100389227e-07,full,31415,2.1976025001531134,1.9743076511469593,50,False
rmsprop,1.7782794100389227e-07,sgd,42,0.9487621616486911,0.8722896202971242,50,False
rmsprop,1.7782794100389227e-07,sgd,1337,1.2847281234933436,1.0733863116064786,50,False
rmsprop,1.7782794100389227e-07,sgd,31415,1.1337231861723636,1.0419251903122548,50,False
rmsprop,3.162277660168379e-07,full,42,2.0483001216719567,1.756275123177118,50,False
rmsprop,3.162277660168379e-07,full,1337,2.705993555484468,2.212417382935557,50,False
rmsprop,3.162277660168379e-07,full,31415,2.119065995642697,1.9063342265267178,50,False
rmsprop,3.162277660168379e-07,sgd,42,0.42729329278426603,0.433895160678918,50,False
rmsprop,3.162277660168379e-07,sgd,1337,0.5462924151094132,0.4810329779324454,50,False
rmsprop,3.162277660168379e-07,sgd,31415,0.5639207614138998,0.5402221167570944,50,False
rmsprop,5.62341325190349e-07,full,42,1.8928707520332342,1.6326835068228018,50,False
rmsprop,5.62341325190349e-07,full,1337,2.510628869948596,2.0555367903398682,50,False
rmsprop,5.62341325190349e-07,full,31415,1.9834365595870054,1.7888872904989983,50,False
rmsprop,5.62341325190349e-07,sgd,42,0.14847365205032706,0.17717149485038475,50,False
rmsprop,5.62341325190349e-07,sgd,1337,0.14196530298515908,0.16671702232046023,50,False
rmsprop,5.62341325190349e-07,sgd,31415,0.1560297375504591,0.17610717943428222,50,False
rmsprop,1e-06,full,42,1.6347871133547256,1.426961978326303,50,False
rmsprop,1e-06,full,1337,2.183776678015819,1.7932477524490935,50,False
rmsprop,1e-06,full,31415,1.7549738252455922,1.5908556530336702,50,False
rmsprop,1e-06,sgd,42,0.13694943362263,0.16690294013389612,50,False
rmsprop,1e-06,sgd,1337,0.13732890469870063,0.16608537903007536,50,False
rmsprop,1e-06,sgd,31415,0.14495378941765463,0.16650996112946587,50,False
rmsprop,1.778279410038923e-06,full,42,1.2340687674267548,1.1055531703901509,50,False
rmsprop,1.778279410038923e-06,full,1337,1.6664174288122886,1.3786520211822353,50,False
rmsprop,1.778279410038923e-06,full,31415,1.3888472597069812,1.2728255031037043,50,False
rmsprop,1.778279410038923e-06,sgd,42,0.1363848322969902,0.16624027090810947,50,False
rmsprop,1.778279410038923e-06,sgd,1337,0.1367811365842559,0.16545370882834487,50,False
rmsprop,1.778279410038923e-06,sgd,31415,0.14443527747842164,0.16591570278480897,50,False
rmsprop,3.162277660168379e-06,full,42,0.7079288239046406,0.6739096532580365,50,False
rmsprop,3.162277660168379e-06,full,1337,0.9536442050529366,0.8075032003771909,50,False
rmsprop,3.162277660168379e-06,full,31415,0.8747548199010469,0.8243162615823073,50,False
rmsprop,3.162277660168379e-06,sgd,42,0.1353780983148928,0.16506403953258286,50,False
rmsprop,3.162277660168379e-06,sgd,1337,0.13557401932931767,0.16403862712271813,50,False
rmsprop,3.162277660168379e-06,sgd,31415,0.14352190442546606,0.16487331510000086,50,False
rmsprop,5.623413251903491e-06,full,42,0.2559601238250636,0.2784253291760338,50,False
rmsprop,5.623413251903491e-06,full,1337,0.25877385474959885,0.25310343490397114,50,False
rmsprop,5.623413251903491e-06,full,31415,0.3236837002237432,0.3289342764639814,50,False
rmsprop,5.623413251903491e-06,sgd,42,0.1334135975165888,0.16275428838071043,50,False
rmsprop,5.623413251903491e-06,sgd,1337,0.13325609306903435,0.1612778030511718,50,False
rmsprop,5.623413251903491e-06,sgd,31415,0.14185380211420606,0.16296332142274492,50,False
rmsprop,1e-05,full,42,0.13692698388926394,0.16659631318492146,50,False
rmsprop,1e-05,full,1337,0.13727482459805013,0.1663119560035971,50,False
rmsprop,1e-05,full,31415,0.1448905672290489,0.16719144333768668,50,False
rmsprop,1e-05,sgd,42,0.12993036447522247,0.15864318708010894,50,False
rmsprop,1e-05,sgd,1337,0.12796757310515397,0.15496667743899276,50,False
rmsprop,1e-05,sgd,31415,0.13743596989305445,0.15773153589708502,50,False
rmsprop,1.778279410038923e-05,full,42,0.13633503332893174,0.16589791988530542,50,False
rmsprop,1.778279410038923e-05,full,1337,0.13670356667612343,0.16564024182679085,50,False
rmsprop,1.778279410038923e-05,full,31415,0.14431228243574223,0.16652529698327526,50,False
rmsprop,1.778279410038923e-05,sgd,42,0.1231204854764954,0.15053991441370296,50,False
rmsprop,1.778279410038923e-05,sgd,1337,0.11421710225405297,0.1385511435418643,50,False
rmsprop,1.778279410038923e-05,sgd,31415,0.12932540999131578,0.14811717823524734,50,False
rmsprop,3.1622776601683795e-05,full,42,0.13523876587667796,0.1646144262102889,50,False
rmsprop,3.1622776601683795e-05,full,1337,0.13548194690021648,0.1641901737783574,50,False
rmsprop,3.1622776601683795e-05,full,31415,0.1432652767986513,0.16531887848109875,50,False
rmsprop,3.1622776601683795e-05,sgd,42,0.10563985124814881,0.12989848047363683,50,False
rmsprop,3.1622776601683795e-05,sgd,1337,0.0696588121056062,0.0846136251923924,50,False
rmsprop,3.1622776601683795e-05,sgd,31415,0.1122148464421147,0.12809914609446843,50,False
rmsprop,5.623413251903491e-05,full,42,0.13312831881087742,0.16211426120589048,50,False
rmsprop,5.623413251903491e-05,full,1337,0.13291318622899528,0.1610866035083604,50,False
rmsprop,5.623413251903491e-05,full,31415,0.1413985757479739,0.1631455128704917,50,False
rmsprop,5.623413251903491e-05,sgd,42,0.028991574598445747,0.03812848855995317,50,False
rmsprop,5.623413251903491e-05,sgd,1337,0.0075348843351889724,0.007929378390281579,50,False
rmsprop,5.623413251903491e-05,sgd,31415,0.07040317146115295,0.07635161987081478,50,False
rmsprop,0.0001,full,42,0.12928999030217367,0.15749020788309678,50,False
rmsprop,0.0001,full,1337,0.12788737047174972,0.15494629078518446,50,False
rmsprop,0.0001,full,31415,0.13688738535769585,0.15777070865805393,50,False
rmsprop,0.0001,sgd,42,0.0029552391093782336,0.005442683668501513,50,False
rmsprop,0.0001,sgd,1337,0.001186688507156233,0.0012936862038908175,50,False
rmsprop,0.0001,sgd,31415,0.0027956131851024925,0.002876658662298763,50,False
rmsprop,0.00017782794100389227,full,42,0.12182243411087322,0.1482282097430484,50,False
rmsprop,0.00017782794100389227,full,1337,0.1180250848278458,0.14275289546309697,50,False
rmsprop,0.00017782794100389227,full,31415,0.12969984398675152,0.14907998314245652,50,False
rmsprop,0.00017782794100389227,sgd,42,0.0016069529743676272,0.0027547022987116344,50,False
rmsprop,0.00017782794100389227,sgd,1337,0.0012307785151303378,0.001694534795521311,50,False
rmsprop,0.00017782794100389227,sgd,31415,0.0027328108942398376,0.0033077995241611925,50,False
rmsprop,0.00031622776601683794,full,42,0.10700708522510088,0.13002157783234877,50,False
rmsprop,0.00031622776601683794,full,1337,0.10279147835017588,0.12285283240927308,50,False
rmsprop,0.00031622776601683794,full,31415,0.11586884798646366,0.13172682902414418,50,False
rmsprop,0.00031622776601683794,sgd,42,0.001080228559636707,0.0014501374655625087,50,False
rmsprop,0.00031622776601683794,sgd,1337,0.001197994327098576,0.0012566756973907034,50,False
rmsprop,0.00031622776601683794,sgd,31415,0.0014487143685959247,0.00209676487319907,50,False
rmsprop,0.0005623413251903491,full,42,0.095830895020808,0.11422200876907296,50,False
rmsprop,0.0005623413251903491,full,1337,0.10266332985926552,0.11781470854804912,50,False
rmsprop,0.0005623413251903491,full,31415,0.10345849069685441,0.11554167663886508,50,False
rmsprop,0.0005623413251903491,sgd,42,0.0023766298947774335,0.0023126553154117794,50,False
rmsprop,0.0005623413251903491,sgd,1337,0.0011882473950096178,0.001036201257856877,50,False
rmsprop,0.0005623413251903491,sgd,31415,0.0016191210248710647,0.0020795263297234932,50,False
rmsprop,0.001,full,42,0.09743178690516498,0.10566406865936445,50,False
rmsprop,0.001,full,1337,0.11160574926375286,0.12366220421353309,50,False
rmsprop,0.001,full,31415,0.055696979983062764,0.062292169718678084,50,False
rmsprop,0.001,sgd,42,0.003660350708799512,0.005095243653101069,50,False
rmsprop,0.001,sgd,1337,0.027168634492920084,0.022534978879467423,50,False
rmsprop,0.001,sgd,31415,0.013410680133586808,0.013153969497367246,50,False
rmsprop,0.0017782794100389228,full,42,0.17699111614178295,0.17833024194109132,50,False
rmsprop,0.0017782794100389228,full,1337,0.20338112138129955,0.21473645938549282,50,False
rmsprop,0.0017782794100389228,full,31415,0.23292006425342834,0.21940961306393875,50,False
rmsprop,0.0017782794100389228,sgd,42,82.39674292484413,79.84098677223821,50,False
rmsprop,0.0017782794100389228,sgd,1337,15.252581770144081,13.314208819881847,50,False
rmsprop,0.0017782794100389228,sgd,31415,1.0695236702987128,0.8651508627634047,50,False
rmsprop,0.0031622776601683794,full,42,32.81207784020185,30.291836160736757,50,False
rmsprop,0.0031622776601683794,full,1337,0.33323170094090865,0.3168658771633481,50,False
rmsprop,0.0031622776601683794,full,31415,35.46646299950477,23.33459733717068,50,False
rmsprop,0.0031622776601683794,sgd,42,59547.73972235241,57724.323393382096,50,False
rmsprop,0.0031622776601683794,sgd,1337,172485.11949807964,120937.0258554334,50,False
rmsprop,0.0031622776601683794,sgd,31415,3473.790853564496,3210.294834773232,50,False
rmsprop,0.005623413251903491,full,42,8012.573873690536,6773.407322855475,50,False
rmsprop,0.005623413251903491,full,1337,6.14639768338489,4.607203749355678,50,False
rmsprop,0.005623413251903491,full,31415,1221.0995694778749,754.1038479893473,50,False
rmsprop,0.005623413251903491,sgd,42,559136852.7037286,542182131.5770572,50,False
rmsprop,0.005623413251903491,sgd,1337,1743650.5401729338,1223479.8631275543,50,False
rmsprop,0.005623413251903491,sgd,31415,555416714.1299582,512491713.2101442,50,False
rmsprop,0.01,full,42,82278.4267108413,74684.6908015104,50,False
rmsprop,0.01,full,1337,38925.206010587324,27322.871869202867,50,False
rmsprop,0.01,full,31415,344082.0278237332,216167.90780352798,50,False
rmsprop,0.01,sgd,42,73785013850.90564,71366443448.44225,50,False
rmsprop,0.01,sgd,1337,2727364847.0398088,2395000938.1512938,50,False
rmsprop,0.01,sgd,31415,51792151655.54444,47822803002.62496,50,False
rmsprop,0.01778279410038923,full,42,66997230.70060375,46591764.48170166,50,False
rmsprop,0.01778279410038923,full,1337,24797831.421526685,20352634.053355265,50,False
rmsprop,0.01778279410038923,full,31415,21908848.54922097,15352834.123273082,50,False
rmsprop,0.03162277660168379,full,42,2162699968.7657437,1448630268.5161948,50,False
rmsprop,0.03162277660168379,full,1337,1870259445.3842628,1535820900.294363,50,False
rmsprop,0.03162277660168379,full,31415,1893493896.4693778,1655693686.7695453,50,False
rmsprop,0.05623413251903491,full,42,192183653362.4351,140867327972.59393,50,False
rmsprop,0.05623413251903491,full,1337,92989782241.54773,71453644206.82312,50,False
rmsprop,0.05623413251903491,full,31415,163680930334.45065,137745490902.08972,50,False
rmsprop,0.1,full,42,9042031769288.307,7081872364686.26,50,False
rmsprop,0.1,full,1337,5482616959686.881,4494716139446.116,50,False
rmsprop,0.1,full,31415,6061240922725.456,4966725092132.004,50,False
rmsprop,0.1778279410038923,full,42,561296290466394.3,440140300408313.4,50,False
rmsprop,0.1778279410038923,full,1337,250466184146975.28,205418147957720.0,50,False
rmsprop,0.1778279410038923,full,31415,307200544467721.5,254621060561164.47,50,False
rmsprop,0.31622776601683794,full,42,1.915596282289062e+16,1.6503374760153932e+16,50,False
rmsprop,0.31622776601683794,full,1337,1.3338171662598636e+16,1.0923836562254196e+16,50,False
rmsprop,0.31622776601683794,full,31415,1.2257823246916162e+16,1.016160442562201e+16,50,False
rmsprop,0.5623413251903491,full,42,9.233218931788426e+17,7.869954746439148e+17,50,False
rmsprop,0.5623413251903491,full,1337,5.472642035827727e+17,4.477331397531677e+17,50,False
rmsprop,0.5623413251903491,full,31415,4.2719683620606035e+17,3.5548529280555354e+17,50,False
rmsprop,1.0,full,42,3.941662256579475e+19,3.3688092226054873e+19,50,False
rmsprop,1.0,full,1337,1.93734688702462e+19,1.5978497647618484e+19,50,False
rmsprop,1.0,full,31415,1.829599096834731e+19,1.5072395142638911e+19,50,False
